Id,SalePrice
1461,124316.02
1462,157464.02
1463,186026.3
1464,188838.55
1465,184164.0
1466,173628.03
1467,178764.7
1468,166488.16
1469,184484.58
1470,119485.984
1471,196308.38
1472,94731.46
1473,98518.46
1474,145943.53
1475,117422.63
1476,391239.8
1477,247254.73
1478,314240.34
1479,284462.4
1480,495897.38
1481,303651.5
1482,202856.56
1483,180764.36
1484,160587.4
1485,167927.31
1486,194038.88
1487,336719.28
1488,224815.45
1489,200100.69
1490,247275.72
1491,189733.8
1492,88371.414
1493,189559.95
1494,281210.7
1495,280295.2
1496,252595.4
1497,180904.61
1498,157066.08
1499,157041.6
1500,155865.83
1501,169407.52
1502,150475.27
1503,298324.47
1504,218896.31
1505,221389.55
1506,195814.3
1507,231400.8
1508,194690.23
1509,165770.31
1510,145786.16
1511,149629.67
1512,170924.62
1513,141294.44
1514,168673.53
1515,224417.84
1516,172588.52
1517,167106.78
1518,129844.64
1519,220625.03
1520,139074.86
1521,144787.67
1522,163112.08
1523,111025.36
1524,123892.445
1525,129067.28
1526,123854.54
1527,100984.91
1528,125725.42
1529,152471.69
1530,175058.22
1531,110794.414
1532,96742.625
1533,146669.62
1534,115805.47
1535,162362.88
1536,112551.86
1537,78105.445
1538,144785.84
1539,198869.8
1540,102250.87
1541,141401.64
1542,138018.02
1543,204264.31
1544,82939.05
1545,111275.06
1546,127246.32
1547,134219.02
1548,133609.47
1549,118787.805
1550,141093.7
1551,112775.875
1552,131405.14
1553,158852.17
1554,116435.12
1555,153983.39
1556,77883.7
1557,115691.766
1558,94259.484
1559,91271.17
1560,145101.38
1561,158563.14
1562,125930.79
1563,121957.51
1564,162799.56
1565,147991.66
1566,260760.4
1567,71444.54
1568,206065.42
1569,145137.5
1570,134201.88
1571,129208.2
1572,145209.6
1573,263848.84
1574,95440.1
1575,210202.19
1576,265874.3
1577,196915.2
1578,156716.61
1579,149573.25
1580,182615.11
1581,159208.47
1582,129512.15
1583,326060.28
1584,234028.9
1585,142918.31
1586,55418.297
1587,95190.62
1588,149289.72
1589,94777.48
1590,136024.8
1591,103856.48
1592,110377.71
1593,129015.305
1594,141655.28
1595,124500.6
1596,259836.11
1597,185170.6
1598,197777.27
1599,157731.64
1600,174910.58
1601,66062.484
1602,111971.49
1603,80599.66
1604,279853.44
1605,254304.22
1606,166320.22
1607,167670.52
1608,231403.22
1609,183150.47
1610,150316.12
1611,139217.02
1612,176606.89
1613,178578.92
1614,124567.484
1615,91249.85
1616,71411.1
1617,88988.94
1618,124698.14
1619,141830.73
1620,153181.39
1621,144253.97
1622,135365.52
1623,279495.62
1624,230391.95
1625,128652.76
1626,157935.16
1627,186198.42
1628,283273.7
1629,181086.31
1630,391675.75
1631,196320.98
1632,243033.44
1633,168245.89
1634,187643.44
1635,180634.77
1636,168663.39
1637,178323.98
1638,199821.03
1639,180023.06
1640,264782.72
1641,174409.72
1642,216975.88
1643,237459.95
1644,218544.0
1645,204293.97
1646,149829.9
1647,151522.8
1648,134124.4
1649,133955.64
1650,107806.37
1651,119579.945
1652,98301.266
1653,94696.055
1654,158521.27
1655,142927.03
1656,149617.0
1657,151180.31
1658,149789.56
1659,124085.58
1660,149146.75
1661,459064.94
1662,380342.84
1663,370334.72
1664,377669.62
1665,324819.16
1666,321893.9
1667,394687.75
1668,330725.2
1669,325097.06
1670,345986.75
1671,253836.89
1672,527156.7
1673,290305.28
1674,248356.67
1675,196067.2
1676,194355.16
1677,222415.55
1678,483418.56
1679,363614.56
1680,327487.28
1681,248366.33
1682,311513.75
1683,176621.88
1684,170371.06
1685,178036.14
1686,170453.36
1687,162068.2
1688,185433.39
1689,189125.8
1690,190218.98
1691,166970.8
1692,275619.84
1693,164678.16
1694,179133.47
1695,169171.25
1696,284482.44
1697,171064.64
1698,369548.0
1699,310786.28
1700,252041.6
1701,259078.16
1702,258014.34
1703,242680.34
1704,287563.03
1705,235038.22
1706,432643.72
1707,231492.98
1708,205709.16
1709,282623.88
1710,228596.53
1711,282644.16
1712,240935.52
1713,272963.66
1714,216115.58
1715,207475.92
1716,195257.75
1717,167824.1
1718,151606.64
1719,208334.31
1720,249597.52
1721,168569.5
1722,127922.945
1723,156624.28
1724,217555.39
1725,233441.28
1726,196424.56
1727,176589.25
1728,170311.61
1729,161378.42
1730,176229.3
1731,122582.336
1732,132189.95
1733,119556.56
1734,127511.09
1735,130763.99
1736,118227.19
1737,333582.22
1738,201023.0
1739,266227.75
1740,211692.95
1741,196117.39
1742,168057.6
1743,176040.78
1744,300775.84
1745,207341.19
1746,224193.08
1747,209290.56
1748,233336.6
1749,155316.1
1750,132371.86
1751,230032.19
1752,121676.39
1753,142276.75
1754,189325.06
1755,164476.44
1756,124701.88
1757,124301.75
1758,146023.62
1759,159744.48
1760,154777.84
1761,138901.84
1762,169180.78
1763,181162.92
1764,119435.23
1765,176845.44
1766,162297.23
1767,239316.33
1768,146382.3
1769,168952.94
1770,137493.08
1771,134567.33
1772,141356.73
1773,134544.58
1774,140738.28
1775,142475.72
1776,124066.44
1777,113168.52
1778,148729.47
1779,117445.52
1780,177633.4
1781,137849.2
1782,90861.02
1783,137854.48
1784,106294.95
1785,122410.47
1786,132173.7
1787,176091.17
1788,47780.91
1789,108976.07
1790,75153.5
1791,170456.06
1792,160426.45
1793,128726.65
1794,146621.25
1795,138705.02
1796,131576.4
1797,117909.09
1798,121186.9
1799,123173.65
1800,129857.586
1801,117632.24
1802,148562.61
1803,145541.73
1804,146969.06
1805,133191.67
1806,115352.234
1807,129845.97
1808,125364.77
1809,135531.64
1810,146293.34
1811,124798.414
1812,108297.734
1813,125448.36
1814,89872.805
1815,54169.17
1816,109086.53
1817,121572.19
1818,150928.31
1819,120129.82
1820,60946.53
1821,137246.62
1822,167401.67
1823,36589.05
1824,138435.33
1825,144213.89
1826,107522.64
1827,98700.086
1828,136246.69
1829,110466.1
1830,161314.22
1831,140312.36
1832,101225.51
1833,135586.25
1834,121880.68
1835,128477.86
1836,148207.69
1837,84686.164
1838,122602.86
1839,93609.05
1840,159244.27
1841,150608.86
1842,75433.875
1843,138876.12
1844,139549.95
1845,127890.984
1846,152842.53
1847,156135.67
1848,59142.133
1849,110652.11
1850,131028.234
1851,168140.5
1852,127022.29
1853,130067.98
1854,165528.22
1855,149843.55
1856,218820.73
1857,196584.42
1858,140771.08
1859,123695.47
1860,144474.02
1861,123695.47
1862,312927.66
1863,296666.1
1864,296666.1
1865,347962.8
1866,342302.16
1867,240502.31
1868,304718.88
1869,197627.06
1870,248650.1
1871,255323.42
1872,177754.17
1873,233239.38
1874,141784.36
1875,198134.33
1876,197713.06
1877,209827.55
1878,214238.5
1879,134603.88
1880,138257.47
1881,237959.47
1882,253921.42
1883,198639.4
1884,203460.39
1885,249947.47
1886,292717.6
1887,203859.11
1888,278064.66
1889,161716.22
1890,122971.64
1891,145891.98
1892,107429.016
1893,133429.36
1894,133944.19
1895,137038.3
1896,127248.9
1897,108065.74
1898,107232.11
1899,148179.88
1900,133963.97
1901,182145.31
1902,139478.2
1903,218301.89
1904,146807.34
1905,192079.6
1906,182219.77
1907,204514.89
1908,119313.64
1909,133602.92
1910,129238.59
1911,215987.58
1912,332356.8
1913,147491.66
1914,51286.996
1915,332482.8
1916,46907.875
1917,258586.03
1918,136747.11
1919,167121.84
1920,146293.02
1921,428904.06
1922,339743.78
1923,203342.7
1924,204366.66
1925,211830.61
1926,397314.22
1927,136812.39
1928,148404.34
1929,129190.14
1930,133798.1
1931,148289.47
1932,143109.66
1933,196287.9
1934,177901.28
1935,170897.83
1936,184081.56
1937,182548.27
1938,180831.3
1939,242276.42
1940,185072.97
1941,180291.11
1942,187988.67
1943,196984.25
1944,360070.9
1945,384514.5
1946,142109.73
1947,320439.5
1948,181755.16
1949,266739.7
1950,174490.98
1951,248719.88
1952,223688.86
1953,167492.89
1954,180989.42
1955,135404.38
1956,313484.06
1957,157333.86
1958,313093.53
1959,137561.06
1960,114318.63
1961,116904.85
1962,96453.19
1963,101575.02
1964,106992.42
1965,145412.0
1966,144146.83
1967,297078.8
1968,476873.34
1969,426384.72
1970,479292.38
1971,447493.75
1972,389330.06
1973,259734.19
1974,345807.12
1975,413494.6
1976,272262.16
1977,341883.47
1978,400691.72
1979,324935.3
1980,192089.77
1981,354307.6
1982,233009.56
1983,218271.88
1984,170110.97
1985,204043.53
1986,198570.39
1987,186544.45
1988,180768.66
1989,191868.98
1990,219075.89
1991,244899.55
1992,208598.16
1993,164714.6
1994,263493.38
1995,178738.45
1996,248953.7
1997,323540.25
1998,330833.56
1999,263395.7
2000,317561.38
2001,252288.69
2002,251029.45
2003,238983.17
2004,262978.94
2005,232846.45
2006,223539.19
2007,244810.22
2008,214179.4
2009,196011.66
2010,188629.23
2011,149895.39
2012,178460.05
2013,185873.25
2014,184524.4
2015,197779.53
2016,198404.11
2017,201786.38
2018,115111.74
2019,131687.42
2020,100930.07
2021,113653.51
2022,183716.58
2023,147066.0
2024,243210.19
2025,340779.97
2026,179639.8
2027,157703.3
2028,150723.44
2029,168343.69
2030,263054.22
2031,221063.47
2032,257191.89
2033,266533.03
2034,157552.69
2035,213041.28
2036,190644.45
2037,194817.64
2038,276731.72
2039,218517.83
2040,265255.22
2041,274671.94
2042,204042.75
2043,172532.9
2044,175336.38
2045,227619.14
2046,136691.58
2047,146080.61
2048,142643.4
2049,131810.38
2050,194691.11
2051,111477.91
2052,134934.25
2053,142054.12
2054,92011.37
2055,179192.77
2056,146963.34
2057,127706.78
2058,257845.78
2059,140908.08
2060,155792.4
2061,184781.16
2062,139610.95
2063,117285.81
2064,145594.66
2065,128240.12
2066,189519.69
2067,122669.984
2068,140187.69
2069,81594.18
2070,115015.75
2071,91782.08
2072,134480.55
2073,139776.48
2074,176604.56
2075,143809.86
2076,124098.87
2077,144698.95
2078,137108.05
2079,131452.92
2080,120968.25
2081,124632.13
2082,131742.34
2083,152736.17
2084,116237.766
2085,126776.125
2086,108777.07
2087,123211.07
2088,104929.44
2089,82019.39
2090,133111.61
2091,128837.68
2092,119515.47
2093,129060.9
2094,116809.51
2095,143710.39
2096,83574.98
2097,105012.79
2098,136404.17
2099,57557.727
2100,113139.35
2101,119137.875
2102,126188.79
2103,104220.7
2104,133496.7
2105,138044.58
2106,73637.0
2107,235332.14
2108,118732.92
2109,106892.81
2110,135239.36
2111,132189.3
2112,137129.4
2113,116945.86
2114,102205.52
2115,153088.62
2116,114752.84
2117,148198.72
2118,125370.02
2119,106093.14
2120,113556.664
2121,87202.31
2122,114199.27
2123,81358.62
2124,161658.16
2125,128136.88
2126,133858.17
2127,166820.9
2128,145481.97
2129,108642.58
2130,139742.44
2131,168775.03
2132,123724.2
2133,118145.88
2134,121698.94
2135,106481.74
2136,85935.234
2137,117246.82
2138,136821.48
2139,155140.05
2140,135065.33
2141,147058.25
2142,133800.42
2143,138245.0
2144,122893.24
2145,138643.34
2146,161979.95
2147,138465.81
2148,139099.53
2149,192407.48
2150,222908.25
2151,112938.68
2152,206917.84
2153,160593.62
2154,103483.76
2155,132134.34
2156,241743.64
2157,220675.42
2158,243139.86
2159,212719.36
2160,159294.83
2161,234514.27
2162,365977.7
2163,347766.62
2164,252378.9
2165,199927.58
2166,153097.14
2167,197525.25
2168,214877.31
2169,199502.39
2170,218727.73
2171,143661.66
2172,135972.7
2173,161898.44
2174,232206.17
2175,285581.16
2176,319569.2
2177,248444.75
2178,203047.61
2179,142430.23
2180,264912.38
2181,195648.28
2182,235494.5
2183,194322.42
2184,133857.61
2185,108143.95
2186,144083.17
2187,145120.03
2188,150044.7
2189,261867.12
2190,78001.695
2191,82399.98
2192,92240.836
2193,96371.58
2194,102846.19
2195,116432.38
2196,105277.04
2197,105795.12
2198,156470.72
2199,180772.27
2200,140311.77
2201,135357.42
2202,192224.33
2203,144642.97
2204,175946.4
2205,114090.74
2206,145485.77
2207,205689.3
2208,230607.33
2209,209028.19
2210,128900.29
2211,112113.29
2212,112773.62
2213,102856.95
2214,147491.31
2215,105271.65
2216,146535.58
2217,79317.88
2218,68870.195
2219,58940.125
2220,71305.336
2221,334390.72
2222,265319.78
2223,305238.16
2224,236956.28
2225,131644.0
2226,174561.58
2227,226812.72
2228,272015.12
2229,215500.7
2230,151316.27
2231,227551.88
2232,172803.88
2233,183013.34
2234,240387.02
2235,244704.75
2236,270674.22
2237,367445.75
2238,220057.53
2239,99379.69
2240,157730.05
2241,189846.58
2242,132238.44
2243,123275.46
2244,98935.67
2245,98933.92
2246,142130.47
2247,107699.98
2248,127439.01
2249,125289.03
2250,139389.02
2251,120001.33
2252,175646.55
2253,157861.14
2254,175134.56
2255,182344.27
2256,189444.22
2257,203153.64
2258,166289.45
2259,173043.77
2260,155947.97
2261,176791.06
2262,208792.7
2263,353407.56
2264,385662.03
2265,229808.48
2266,288431.25
2267,396172.28
2268,384885.94
2269,152853.23
2270,179014.64
2271,240066.39
2272,188425.42
2273,163219.95
2274,164612.7
2275,158078.73
2276,186504.39
2277,191569.69
2278,153610.05
2279,125969.88
2280,124458.69
2281,181957.66
2282,197781.9
2283,102790.375
2284,109562.2
2285,141586.66
2286,128148.9
2287,347467.2
2288,291217.03
2289,384012.9
2290,462720.6
2291,351008.0
2292,424520.62
2293,464195.25
2294,453412.9
2295,463779.62
2296,296337.7
2297,316056.78
2298,338827.9
2299,400394.25
2300,343810.22
2301,297092.3
2302,238821.77
2303,235963.45
2304,245407.47
2305,192304.38
2306,188000.0
2307,189570.77
2308,223811.7
2309,276455.44
2310,208113.2
2311,188932.3
2312,173438.75
2313,177733.72
2314,171692.95
2315,181400.62
2316,218432.11
2317,187649.84
2318,187722.64
2319,178180.03
2320,189585.62
2321,227819.56
2322,172885.08
2323,171061.48
2324,165041.36
2325,201418.1
2326,161024.2
2327,213421.28
2328,229643.47
2329,183978.05
2330,176634.69
2331,350175.8
2332,412562.97
2333,310033.0
2334,276077.53
2335,256063.61
2336,343097.44
2337,206330.66
2338,275119.4
2339,226730.83
2340,401557.7
2341,202475.11
2342,233563.62
2343,217927.56
2344,245712.72
2345,238017.34
2346,212193.89
2347,196430.95
2348,227448.56
2349,176112.5
2350,305729.06
2351,248070.48
2352,232174.39
2353,270448.7
2354,134513.58
2355,142899.38
2356,153848.94
2357,204112.75
2358,190848.8
2359,126574.59
2360,117107.76
2361,136762.5
2362,267696.38
2363,131982.92
2364,149972.5
2365,214276.52
2366,181875.0
