Id,SalePrice
1461,121887.10950280284
1462,154010.1092332761
1463,188675.3708001126
1464,199893.83851803688
1465,183026.70372848772
1466,173692.2845336679
1467,176251.81230102066
1468,163086.13613691056
1469,190221.07063435722
1470,125991.85143834578
1471,176535.60419876914
1472,98787.02179858915
1473,99706.60954770887
1474,149267.82616054255
1475,115350.62889386479
1476,370006.8129518332
1477,252075.49774862424
1478,309758.8976849159
1479,303198.44682409416
1480,470671.028052012
1481,340706.759498267
1482,202524.98368436832
1483,181246.32060015557
1484,165023.7021974434
1485,182827.34499629552
1486,194556.31567017693
1487,329555.41441823647
1488,224173.94577281107
1489,206140.22010235488
1490,229273.11835777923
1491,193745.07664094988
1492,90470.87299895304
1493,199550.23057724064
1494,290979.5920740776
1495,281350.72287439276
1496,240267.9899739502
1497,180912.63702300205
1498,169658.025119232
1499,163793.40091290892
1500,165118.5915484836
1501,180073.29461560558
1502,147727.04665190366
1503,285938.2165912264
1504,233959.1526962301
1505,227813.32269792442
1506,188574.07646525613
1507,234955.7465634275
1508,202343.92340571017
1509,169775.25060837722
1510,148376.92949209455
1511,153667.34431558926
1512,166969.94534347526
1513,144378.09921294558
1514,155108.92546741996
1515,191315.36200129785
1516,160200.44283667364
1517,168435.77071788278
1518,130889.44627967432
1519,221980.85007675271
1520,131791.7034899795
1521,134342.69281598576
1522,173582.89553694287
1523,111200.35046923545
1524,127881.08177541109
1525,122496.60934357262
1526,117786.94411113676
1527,106138.15100653232
1528,128475.89235450873
1529,149197.08223513165
1530,182647.0529623882
1531,121966.80374636686
1532,88865.59087522671
1533,148511.8243385373
1534,121773.98515528042
1535,155222.59784697677
1536,110560.1099943475
1537,73479.2988855409
1538,140013.23802089377
1539,203734.16728682982
1540,99673.40344991187
1541,144632.07816625864
1542,131311.86688856065
1543,193930.70583967862
1544,78401.94033806585
1545,105002.09203685625
1546,134450.61854647184
1547,130468.49723406543
1548,135071.80219680065
1549,111623.13549964916
1550,138400.90687671298
1551,112155.22132873631
1552,139169.76040795358
1553,147849.97499659436
1554,120741.72458198904
1555,172128.66899567773
1556,93737.74449046083
1557,109096.26827579329
1558,99385.3199200617
1559,86427.01935489979
1560,135006.60531983484
1561,161919.11947874888
1562,127346.05719005826
1563,122028.86843768797
1564,154384.38094241195
1565,153612.10320825072
1566,253166.78362157478
1567,73341.3475873058
1568,224314.0492328616
1569,148321.99805954908
1570,137390.3987700179
1571,112547.80722211607
1572,143931.05900842109
1573,247040.23929307197
1574,115704.98148837306
1575,224590.7709568583
1576,259765.43680692776
1577,197607.82278439277
1578,147137.41489780467
1579,150107.4959024478
1580,181483.23374659132
1581,164239.76675576635
1582,130642.162735226
1583,312445.6989489965
1584,216316.55986760865
1585,142192.83606566416
1586,61553.08518574577
1587,101467.83025776703
1588,155398.37720170617
1589,95503.2863453705
1590,128266.725461332
1591,95421.34161798818
1592,121633.37071239713
1593,129209.43844904436
1594,122843.91469993131
1595,124062.5246239829
1596,234299.34356852382
1597,190875.33474553638
1598,210346.79126004083
1599,170035.4298109076
1600,167999.12089704716
1601,61186.133533812244
1602,120975.3280941737
1603,67459.22322054786
1604,267796.0334726852
1605,237038.87002160418
1606,163210.13648185303
1607,168862.33042062962
1608,227453.53541827865
1609,190114.0702816053
1610,157604.60719429303
1611,150183.0983786994
1612,178709.76691276534
1613,169298.07021038065
1614,129287.45520350366
1615,89283.85821258358
1616,72172.6155059654
1617,82851.60746998512
1618,128981.61940515795
1619,145399.43052402
1620,171915.49160281406
1621,136416.9172887001
1622,138592.4231159815
1623,278988.66562967224
1624,218059.55328882294
1625,123551.90062714521
1626,165925.99691942427
1627,184267.9447208343
1628,279911.8844006793
1629,185832.52590404524
1630,320937.4615698698
1631,218782.3766958898
1632,243671.8537323916
1633,173952.44174104993
1634,190347.44353608123
1635,177757.3599050271
1636,155639.93946828612
1637,198397.21893588523
1638,189274.1915773825
