Id,SalePrice
1461,125126.32617267012
1462,162593.35468773823
1463,190655.89350875313
1464,193394.69977265087
1465,184280.9139763854
1466,172768.10132627562
1467,181485.45664559372
1468,165640.33978309223
1469,186185.25195030624
1470,127412.109141303
1471,182325.4282711251
1472,97922.98937974544
1473,99218.66446187177
1474,147887.86115701575
1475,113692.4674878905
1476,373203.4339901667
1477,255038.81610266273
1478,305090.85481562343
1479,287845.434524902
1480,455875.78681347106
1481,321792.28371197474
1482,206990.05977789967
1483,175233.92690740756
1484,164031.3130678089
1485,181231.70611669522
1486,192785.89156225687
1487,339223.4491479319
1488,227904.17837254252
1489,206209.89054249763
1490,244783.46109786208
1491,193869.83529000496
1492,90805.16848584691
1493,190004.0204875023
1494,286761.636761385
1495,275192.8982084974
1496,241554.53948999452
1497,183291.30765529687
1498,166804.59263442515
1499,162405.4851934371
1500,160576.17288297822
1501,179191.9912879537
1502,138790.41499044027
1503,299767.16552576725
1504,237453.3473881824
1505,225788.6396654323
1506,188323.24565123825
1507,242940.36192664815
1508,201538.90925385407
1509,167778.67283201046
1510,147336.44533830977
1511,150540.06043171266
1512,174641.8568111227
1513,144951.4970884011
1514,167460.99462890756
1515,204201.85088591243
1516,150904.0869325919
1517,172467.86063015694
1518,135807.28824560877
1519,224480.38478396754
1520,134309.15506791277
1521,138491.51360953902
1522,170422.86018128126
1523,111965.50919942674
1524,121998.88197690733
1525,120411.61148003202
1526,116143.52561297761
1527,106906.07926659395
1528,130113.91067327802
1529,151920.7290650174
1530,182361.27028326617
1531,106073.0557420213
1532,92562.43110651162
1533,146977.91974388494
1534,123522.45169166656
1535,152609.89000886396
1536,105873.46719861838
1537,74979.0689251456
1538,151022.07026437644
1539,195955.23547230128
1540,98796.4641766034
1541,150698.11129182347
1542,132786.87569640164
1543,203260.79122412638
1544,78897.85982912483
1545,115947.02834005828
1546,140412.2500410188
1547,134848.60886536248
1548,137916.1994108736
1549,113780.48728765221
1550,142063.3411528093
1551,113276.13891983162
1552,138652.40466674924
1553,156796.1414117601
1554,114963.66854337014
1555,164828.35378932537
1556,85087.45624066384
1557,116716.43001797004
1558,98823.08633863584
1559,76585.09742619182
1560,137168.89705565368
1561,154248.3591764217
1562,124768.76517722123
1563,119709.44352510777
1564,148332.275037177
1565,153497.2564710369
1566,235536.7342826244
1567,73288.08632910885
1568,220184.056523375
1569,141670.73473252435
1570,138111.55328280418
1571,109450.04704512842
1572,144492.58453019118
1573,234203.10243895274
1574,120410.34996592121
1575,221714.89030445903
1576,256092.7312510237
1577,198070.39461913912
1578,144702.6258846422
1579,144958.69336689156
1580,186904.8932042746
1581,165569.55215484786
1582,127604.89431234269
1583,307681.43705523433
1584,220452.53541967415
1585,140843.7540973747
1586,60311.13127601409
1587,98760.70497422565
1588,156114.897801053
1589,103315.94769672328
1590,128434.57698220473
1591,92257.46829275902
1592,112517.42431622812
1593,130019.22010963602
1594,124712.51127631911
1595,113558.14079866659
1596,230388.9506324275
1597,175764.93321222186
1598,217102.84465979927
1599,163287.89657988225
1600,164030.74807369386
1601,62869.065337601256
1602,119353.92786682345
1603,61635.678960082725
1604,262662.3882710729
1605,238905.02925251462
1606,170380.32366063484
1607,171007.45482361363
1608,219861.89872648186
1609,186505.80809660745
1610,157501.58748417775
1611,138917.6623371027
1612,175452.58457517545
1613,167587.44843616206
1614,132974.49314687596
1615,84053.41806397734
1616,67348.84107112465
1617,88091.12498957706
1618,123373.58620561082
1619,142215.38226973455
1620,174735.99033053106
1621,143157.0206933106
1622,137363.11422794076
1623,277651.0306218779
1624,210661.02111541538
1625,125359.07276451658
1626,168484.11440050456
1627,184921.95370110273
1628,279368.8014240723
1629,186779.59899056304
1630,356161.30814980314
1631,229703.97451661873
1632,242294.34075194751
1633,172718.65288507167
1634,195483.3295928966
1635,178409.33945093406
1636,158295.32542431747
1637,199592.86606675814
1638,196790.57509659426
1639,177226.10351979863
1640,249041.05012363972
1641,169665.1687403257
1642,242123.3276745109
1643,224445.1422531158
1644,230770.35157741117
1645,198225.8351155997
1646,158281.2798487786
1647,155536.2462749408
1648,134690.49849366568
1649,142137.9078040387
1650,115515.28254608372
1651,115145.59400243526
1652,103319.3795516325
1653,101381.5412827756
1654,142427.638611114
1655,138186.97352682232
1656,145555.97967529754
1657,149726.52899650243
1658,153063.28421165157
1659,121307.69398852174
1660,154868.95965638987
1661,441323.0583847202
1662,394219.4073972862
1663,373229.5412142289
1664,373934.6693847116
1665,329585.1935015311
1666,313874.81943825557
1667,363276.5808597985
1668,342793.1448279058
1669,308244.5564293934
1670,343166.1984608791
1671,247683.28043914682
1672,455156.3370738069
1673,289689.9038175898
1674,242301.1412848226
1675,194972.57649909542
1676,202310.78690052117
