Id,SalePrice
1461,125071.7646008844
1462,157860.6739616234
1463,186053.83418516483
1464,195323.1084214981
1465,186383.41123314845
1466,176200.9492819528
1467,182694.59409488525
1468,163812.9291303941
1469,185813.85821329156
1470,128313.57393337614
1471,188882.78208163744
1472,98071.84586216285
1473,101946.20761597775
1474,148739.1337563918
1475,108408.67889558629
1476,380679.2637934694
1477,251655.7538002853
1478,305174.8323979558
1479,294165.6571004158
1480,484405.43935860274
1481,325439.1784545301
1482,204502.95964218455
1483,182094.86794824564
1484,162359.38054086285
1485,176731.06230859825
1486,195731.43488062604
1487,335062.20623355254
1488,229591.06234802087
1489,207646.35092984434
1490,240803.16366398497
1491,193673.62071518664
1492,91638.45306728545
1493,195062.2591277274
1494,280711.9678386478
1495,272914.7834183719
1496,245922.4553598769
1497,178909.73778926642
1498,166134.8526813872
1499,160180.31748716562
1500,162522.46711966977
1501,181631.29970498465
1502,149208.9619683791
1503,290895.3888829929
1504,233466.55595817827
1505,232605.71178066527
1506,195562.3166465388
1507,237340.8071155216
1508,197835.694052089
1509,168455.97401808942
1510,151213.23901357478
1511,156116.2409436182
1512,167593.0029935693
1513,145291.12818377744
1514,156963.62139754774
1515,197635.19968557585
1516,154096.60167880866
1517,165733.50438336143
1518,130072.88835298266
1519,214752.53031867224
1520,133925.59881640328
1521,138090.72865408863
1522,172679.4587983354
1523,112855.1698316958
1524,126902.3331776981
1525,124309.26910622024
1526,115296.5786122123
1527,107588.2392519159
1528,130236.78341684531
1529,151588.7662918578
1530,178510.58459365167
1531,115730.29195301152
1532,90152.05034632671
1533,142288.1217991399
1534,123003.42497034925
1535,150037.80201802505
1536,108312.55964197539
1537,71129.27407847007
1538,138084.87560889096
1539,197656.60206766456
1540,95506.93890919379
1541,146011.14624280174
1542,134968.81501012738
1543,198250.37323330936
1544,80467.80613805224
1545,109483.05210151595
1546,137714.62631126939
1547,133815.6659145262
1548,132715.19571925388
1549,113048.66166233964
1550,139546.60187788
1551,109409.76083779488
1552,139951.0757659431
1553,145488.16799898903
1554,121786.83367603572
1555,166420.53944764566
1556,91052.35515463196
1557,118667.58449631771
1558,103174.50244483462
1559,90795.17998954968
1560,143252.002092676
1561,161119.78688411304
1562,124172.97146722993
1563,118707.78811125425
1564,156122.00093742466
1565,153834.58728998547
1566,241418.00087882945
1567,72440.37821156246
1568,217218.78582502363
1569,144903.02701763806
1570,136690.30664125903
1571,118696.05891144216
1572,145945.41024293157
1573,235906.81073738768
1574,111077.08347092321
1575,225474.63516508276
1576,260151.30099775124
1577,194131.57955006085
1578,148357.9118287417
1579,147289.02944920672
1580,184855.9641162306
1581,160413.387773666
1582,127456.88638505238
1583,300712.93490704184
1584,218626.7965345151
1585,140872.33742186433
1586,60456.74580801686
1587,98708.79275927486
1588,156316.56999733357
1589,96880.10367711262
1590,129380.0267408826
1591,97992.50976727581
1592,119121.66975278742
1593,130274.61444729056
1594,132968.8726471397
1595,122690.11787035657
1596,254844.00705084958
1597,189655.27269192887
1598,208201.21302265016
1599,165399.19706736965
1600,162067.72732240343
1601,61814.33070354099
1602,122347.6299373707
1603,65103.46798411301
1604,266601.9899132643
1605,235855.83097963562
1606,166925.7703370469
1607,164567.48027708626
1608,219791.79263501114
1609,189728.24065584067
1610,155465.27555089764
1611,143477.3423400199
1612,178294.08914058274
1613,168637.8597718689
1614,126156.01930804574
1615,85727.94444683955
1616,73034.84948032117
1617,84648.1177120266
1618,126314.25750001767
1619,141429.99831634335
1620,162350.85559819936
1621,137898.61643239827
1622,142033.86713658314
1623,276613.65872282314
1624,221597.69849214383
1625,118864.08132548853
1626,171900.72098951502
1627,185450.19727495042
1628,286592.9902671414
1629,184359.09702623438
1630,332271.2605427791
1631,219597.54614181537
1632,241769.84950452074
1633,166539.84718969965
1634,189977.54031736127
1635,177604.69725510382
1636,158308.14336744027
1637,193865.0358301922
1638,191423.44997846067
1639,177275.69517712665
1640,247981.75079224788
1641,173418.08504567883
1642,248291.06874505687
1643,229365.28834147973
1644,229688.45515211206
1645,201444.15833133526
1646,155432.70794593764
1647,155108.2130084067
1648,137892.6291340278
1649,138176.59619719448
1650,116157.74587431486
1651,118370.46467225449
1652,100958.40557911272
1653,100234.3291074161
1654,146636.4401400204
1655,135829.675418554
1656,147484.08397631807
1657,150121.76274303792
1658,157678.3339376445
1659,123713.7015683437
1660,152658.31134921074
1661,412155.38550769724
1662,368947.52066067525
1663,367457.9596178351
1664,396350.27069828147
1665,324768.31967280054
1666,324066.90540037723
1667,366479.17984136345
1668,347751.48285243515
1669,315719.3692481428
1670,353438.08366594557
1671,253426.21349409502
1672,446295.5628695397
1673,284004.0209943156
1674,246905.2628327705
1675,198062.30001874143
1676,202243.16830536787
1677,214017.19343123108
1678,457048.2111332
1679,394852.9247059203
1680,337010.4706981158
1681,266235.36940110155
1682,317543.1978560289
1683,182100.7436403548
1684,168957.93475959823
1685,175596.84079825436
1686,172127.51958470116
1687,169083.72819167483
1688,195642.44791220129
1689,192191.15396134346
1690,192302.5729700547
1691,176551.0090459367
1692,268779.99687007174
1693,171466.69671957314
1694,181692.18032682332
1695,168394.31927612482
1696,268543.562162095
1697,174197.96472394577
1698,353658.5977004417
1699,298900.33915744117
1700,265152.14520299045
1701,264261.85649995436
1702,249670.39445127215
1703,241757.30037742306
1704,277954.8458067031
1705,246849.01660548302
1706,405541.97566142865
1707,229599.82779420356
1708,211976.60056769487
1709,275741.8705218058
1710,233625.93214770756
1711,283510.91425984394
1712,246358.87143272042
1713,280129.51360795734
1714,226405.47997899825
1715,214361.56764280124
1716,189937.72845899107
1717,170161.01433273585
1718,146988.30635936972
1719,217477.25356039003
1720,245466.9274930645
1721,159026.61192136304
1722,130198.93063586
1723,158886.8191255605
1724,209425.87511037244
1725,234603.8750357555
1726,194263.2218200605
1727,165308.14798845744
1728,168077.58143128615
1729,167441.96105803514
1730,154207.40693933386
1731,124586.0258942846
1732,130798.2326120628
1733,115823.87322569021
1734,129139.4850225101
1735,130240.79370912413
1736,118442.79264988503
1737,306326.8736830519
1738,241533.6472481366
1739,237336.99066822772
1740,208315.1217529939
1741,198876.05710200616
1742,177935.7774868052
1743,180769.8747051412
1744,312629.6482414722
1745,210501.47502826533
1746,206163.11547915952
1747,214396.05356868738
1748,219719.0410421067
1749,160508.71412419845
1750,130758.19270297294
1751,236096.5421477139
1752,121835.53193734272
1753,144462.17989978348
1754,189052.26362210035
1755,173590.1321437458
1756,128095.02690968491
1757,120036.74124324486
1758,155515.79929946837
1759,164755.83480251284
1760,166652.99382182254
1761,147604.5776439035
1762,174255.18458929064
1763,175656.40872766415
1764,123661.98716294591
1765,170607.39387335058
1766,163296.16133837347
1767,215703.05737820128
1768,144720.25851761407
1769,169538.25469083074
1770,150757.65818400017
1771,135625.62955371046
1772,133478.69969748778
1773,131474.81086116718
1774,141693.13125688635
1775,141947.7681984816
1776,124251.38422725881
1777,108138.68752638838
1778,146043.81222359752
1779,123959.64970378114
1780,169247.5482336537
1781,134580.14029620512
1782,90218.8709493306
1783,146978.25219380978
1784,113127.18567300314
1785,133965.8612329814
1786,134303.681471356
1787,158261.33894601223
1788,61745.606526985444
1789,100358.91463260702
1790,83801.29095149941
1791,172798.834735064
1792,160293.16299745068
1793,127099.07972296258
1794,155227.16306774438
1795,134993.48216720083
1796,140558.3837456263
1797,111752.20010161032
1798,123049.07833062009
1799,115356.69812045223
1800,136525.4615432415
1801,125182.69004320905
1802,133175.9327474694
1803,150665.0698774682
1804,134622.09229790652
1805,134775.09570984234
1806,115491.24803805962
1807,128492.56358540991
1808,128037.55470245473
1809,120177.73648309399
1810,145249.83447725515
1811,108443.92771964952
1812,105974.67173335873
1813,129903.97188686363
1814,90734.15771852547
1815,55929.05894314
1816,106633.92719962912
1817,118889.88349178348
1818,154711.58704366017
1819,134278.1614016452
1820,57972.42426687464
1821,125885.47477021259
1822,158552.13392967382
1823,33115.90485553887
1824,137492.29054491172
1825,139460.41262967954
1826,108071.86011385516
1827,97027.56058001654
1828,133524.10406413634
1829,115004.8242093692
1830,145253.2387257312
1831,137871.318264479
1832,87710.22004344601
1833,149640.01704195383
1834,124752.03171289085
1835,129921.99911772892
1836,130722.3102599785
1837,89580.02223965332
1838,130972.32191156235
1839,98214.00843510895
1840,165247.90502972525
1841,140581.25198749566
1842,91648.02426913772
1843,138852.36478384174
1844,146941.5527685961
1845,144044.92308778362
1846,156953.4618156457
1847,167528.46512008732
1848,55800.839442364464
1849,110524.03215467147
1850,124311.71465316045
1851,154394.45584436017
1852,126129.73043800423
1853,130047.67930263156
1854,167041.08041606282
1855,155158.99085956265
1856,230844.33439707075
1857,161565.4020680962
1858,138857.66057158465
1859,121022.29722677598
1860,156883.94638691717
1861,121026.30252658392
1862,296454.93695885304
1863,276536.8923942768
1864,276562.94653869874
1865,364604.5360203602
1866,345934.3413773078
1867,229127.3636710859
1868,299816.4766293668
1869,201390.48798699921
1870,237188.46424612656
1871,265610.23973966716
1872,174650.15218626414
1873,233746.60131943703
1874,139735.96910146816
1875,194735.06517601365
1876,199640.67400694324
1877,209679.98885740552
1878,207329.82930643522
1879,137259.73752775392
1880,139051.15687342972
1881,244579.4886398295
1882,251223.47644492326
1883,189819.19226676482
