Id,SalePrice
1461,124211.84
1462,158030.5
1463,189150.9
1464,192925.0
1465,194162.1
1466,169978.75
1467,185344.75
1468,169800.27
1469,194530.31
1470,124369.04
1471,200084.61
1472,100808.94
1473,98646.54
1474,156755.6
1475,126831.09
1476,357012.1
1477,253902.39
1478,302193.66
1479,265225.38
1480,519348.2
1481,301877.5
1482,204475.81
1483,169481.86
1484,158240.12
1485,164968.12
1486,191142.16
1487,310359.12
1488,239417.45
1489,204837.05
1490,204270.28
1491,181720.12
1492,98106.08
1493,194254.77
1494,283474.47
1495,293137.16
1496,241813.6
1497,176587.55
1498,160535.53
1499,158734.62
1500,149102.5
1501,175450.16
1502,154571.14
1503,311598.94
1504,234390.25
1505,222562.48
1506,190327.95
1507,265487.66
1508,203875.28
1509,163584.95
1510,148493.48
1511,141616.31
1512,165690.47
1513,134321.56
1514,189848.27
1515,202690.8
1516,167185.89
1517,155066.89
1518,126646.56
1519,221149.69
1520,134759.25
1521,138352.86
1522,170449.84
1523,112943.914
1524,125459.22
1525,120650.44
1526,131609.55
1527,102571.0
1528,136625.08
1529,140704.1
1530,200046.06
1531,114894.87
1532,112305.26
1533,133934.47
1534,118032.945
1535,161795.1
1536,112034.95
1537,95104.92
1538,181329.88
1539,154057.42
1540,105157.414
1541,152800.25
1542,143891.28
1543,231898.56
1544,72190.71
1545,114839.234
1546,125212.734
1547,130991.66
1548,133052.2
1549,105462.71
1550,148304.73
1551,117790.77
1552,135898.2
1553,152044.78
1554,100907.32
1555,178757.89
1556,78439.19
1557,132693.72
1558,106363.63
1559,111715.05
1560,148641.73
1561,148143.12
1562,136070.98
1563,124050.695
1564,150020.88
1565,144177.19
1566,220023.8
1567,73115.836
1568,223416.81
1569,149857.02
1570,127969.63
1571,114758.33
1572,150720.69
1573,250519.75
1574,74729.766
1575,215450.78
1576,225559.4
1577,203033.23
1578,138742.2
1579,142822.06
1580,192653.8
1581,150478.95
1582,130618.195
1583,335288.12
1584,241698.19
1585,139431.81
1586,84748.266
1587,97201.375
1588,143754.44
1589,97588.15
1590,123177.91
1591,102009.26
1592,123153.805
1593,114668.3
1594,144355.67
1595,133796.52
1596,253938.47
1597,200710.4
1598,211374.77
1599,189673.42
1600,174468.11
1601,52030.414
1602,110798.9
1603,96370.98
1604,278990.25
1605,238079.2
1606,179610.02
1607,158862.88
1608,206287.48
1609,201562.5
1610,165200.88
1611,143818.75
1612,167229.12
1613,159314.2
1614,119467.086
1615,87145.164
1616,72937.305
1617,90643.7
1618,123230.69
1619,147442.61
1620,177646.95
1621,138190.72
1622,139814.67
1623,321174.66
1624,212699.36
1625,127354.664
1626,179379.72
1627,190017.4
1628,274070.72
1629,176846.45
1630,429047.7
1631,232267.81
1632,230129.67
1633,170308.7
1634,187618.77
1635,179889.95
1636,160273.08
1637,175010.61
1638,207531.75
1639,181657.16
1640,253338.72
1641,177310.11
1642,230276.02
1643,219401.5
1644,229124.55
1645,174681.86
1646,162591.11
1647,156731.48
1648,136482.27
1649,143166.67
1650,117696.234
1651,121962.2
1652,97676.58
1653,96725.41
1654,155740.2
1655,139718.3
1656,148400.36
1657,154713.42
1658,152952.02
1659,132215.19
1660,152022.11
1661,460253.16
1662,399625.8
1663,373407.78
1664,606828.0
1665,310453.4
1666,347680.7
1667,341403.25
1668,328692.6
1669,319827.62
1670,345052.72
1671,255009.36
1672,515118.88
1673,292352.0
1674,243351.5
1675,193152.83
1676,193723.53
1677,223820.1
1678,511930.6
1679,456003.75
1680,334276.72
1681,249489.34
1682,295969.25
1683,177355.44
1684,164808.88
1685,173273.56
1686,172058.6
1687,162587.69
1688,190822.33
1689,191880.2
1690,187190.98
1691,178883.47
1692,260680.27
1693,167767.12
1694,181157.78
1695,170058.69
1696,289331.72
1697,172636.81
1698,376618.78
1699,299279.78
1700,250034.34
1701,259879.9
1702,258043.2
1703,240586.62
1704,294760.78
1705,225762.7
1706,563046.44
1707,234305.0
1708,206431.81
1709,288741.56
1710,219446.39
1711,260439.08
1712,226402.78
1713,253387.08
1714,216443.92
1715,210097.11
1716,198443.02
1717,182812.73
1718,141993.2
1719,200922.38
1720,245477.84
1721,164411.02
1722,127373.9
1723,159961.97
1724,204673.75
1725,234403.25
